Kp,Km,f,Volume,Surface Area,Projection_1,Projection_2,Projection_3,AvgR,p,K
4.9487,9.5264,0.1317,0.2094,2.0044,0.3142,0.7854,0.3142,0.3684,0.4000,8.8194
5.8018,7.8108,0.4570,0.1676,1.9968,0.6283,0.1257,0.6283,0.3420,5.0000,6.8465
12.1089,12.5707,0.8066,2.0944,8.6803,1.5708,3.1416,1.5708,0.7937,0.5000,12.1973
15.8347,0.0847,0.6065,2.7143,9.4338,2.2619,2.5447,2.2619,0.8653,0.8889,0.4627
5.0318,4.0167,0.1779,1.4368,6.1575,1.5394,1.5394,1.5394,0.7000,1.0000,4.1857
7.9643,7.4494,0.2803,0.0209,0.4992,0.1571,0.0314,0.1571,0.1710,5.0000,7.5914
8.3218,5.2313,0.0469,0.3142,2.3484,0.4712,0.7854,0.4712,0.4217,0.6000,5.3538
5.7949,15.3360,0.0395,0.6702,4.1770,1.2566,0.5027,1.2566,0.5429,2.5000,14.8601
0.9317,8.9949,0.2535,1.0263,5.0254,1.0996,1.5394,1.0996,0.6257,0.7143,6.3508
13.8317,15.1303,0.9067,0.1340,1.3889,0.2513,0.5027,0.2513,0.3175,0.5000,13.9497
15.6828,18.5265,0.2799,0.9048,4.5239,1.1310,1.1310,1.1310,0.6000,1.0000,17.7000
12.0008,1.4763,0.2894,0.2639,2.2094,0.6597,0.2827,0.6597,0.3979,2.3333,2.7167
14.7594,19.9084,0.6630,1.6755,8.0175,1.2566,3.1416,1.2566,0.7368,0.4000,16.3893
5.7831,3.5497,0.7502,2.6808,9.4119,2.5133,2.0106,2.5133,0.8618,1.2500,5.1421
1.4376,9.0093,0.3718,1.2566,7.4202,0.9425,3.1416,0.9425,0.6694,0.3000,5.4143
17.4553,4.5723,0.5326,1.0556,5.0341,1.3195,1.1310,1.3195,0.6316,1.1667,9.3460
13.2500,8.0421,0.7352,0.2011,1.6854,0.3770,0.5027,0.3770,0.3634,0.7500,11.6648
5.2622,6.4576,0.7759,1.2566,7.4202,0.9425,3.1416,0.9425,0.6694,0.3000,5.5167
18.1413,6.3240,0.0600,0.4691,3.0673,0.8796,0.5027,0.8796,0.4820,1.7500,6.7767
2.4339,4.5006,0.1655,1.3404,6.1300,1.2566,2.0106,1.2566,0.6840,0.6250,4.1077
7.1302,11.2503,0.6378,0.9425,4.9065,1.4137,0.7854,1.4137,0.6082,1.8000,8.4994
6.2033,8.7756,0.9708,0.2011,1.6854,0.3770,0.5027,0.3770,0.3634,0.7500,6.2713
11.0724,10.6875,0.2492,4.1888,12.5664,3.1416,3.1416,3.1416,1.0000,1.0000,10.7826
11.5474,15.6979,0.7196,0.6158,4.0185,0.6597,1.5394,0.6597,0.5278,0.4286,12.6337
13.0824,0.7512,0.0017,3.0536,10.1788,2.5447,2.5447,2.5447,0.9000,1.0000,0.7544
6.3483,1.1053,0.6239,0.1508,2.4353,0.1885,1.1310,0.1885,0.3302,0.1667,3.5130
11.1411,2.7306,0.0128,3.3510,10.9291,2.5133,3.1416,2.5133,0.9283,0.8000,2.7844
15.7217,3.4023,0.7622,0.3770,3.0574,0.9425,0.2827,0.9425,0.4481,3.3333,10.9918
10.5270,14.4073,0.8237,2.0944,8.6803,1.5708,3.1416,1.5708,0.7937,0.5000,11.1588
10.7666,3.5146,0.2156,0.2639,2.2094,0.6597,0.2827,0.6597,0.3979,2.3333,4.5565
0.1452,7.0595,0.3520,0.4189,2.7323,0.6283,0.7854,0.6283,0.4642,0.8000,3.9658
18.9169,2.0944,0.7824,2.5133,9.3934,1.8850,3.1416,1.8850,0.8434,0.6000,10.5900
3.2698,13.8133,0.6044,0.2639,2.2094,0.6597,0.2827,0.6597,0.3979,2.3333,6.6883
6.2564,19.7122,0.3684,0.4021,2.7064,0.7540,0.5027,0.7540,0.4579,1.5000,13.9109
17.9644,4.3071,0.7532,1.3572,6.0893,1.6965,1.1310,1.6965,0.6868,1.5000,12.5078
7.6271,3.7421,0.6348,0.0503,0.6766,0.1885,0.1257,0.1885,0.2289,1.5000,5.9344
17.2376,4.9096,0.9313,0.1885,1.6573,0.4712,0.2827,0.4712,0.3557,1.6667,15.7864
5.6640,3.4745,0.0735,0.1885,1.6573,0.4712,0.2827,0.4712,0.3557,1.6667,3.6094
5.3781,2.9666,0.3396,0.1340,1.3889,0.2513,0.5027,0.2513,0.3175,0.5000,3.6649
18.8105,3.3436,0.3371,0.1340,1.3889,0.2513,0.5027,0.2513,0.3175,0.5000,6.0405
17.0029,15.7173,0.1299,0.4105,3.5972,0.4398,1.5394,0.4398,0.4610,0.2857,15.8805
7.7947,2.9013,0.3719,1.6755,8.0175,1.2566,3.1416,1.2566,0.7368,0.4000,4.2796
15.0922,16.9866,0.0920,2.6808,9.4119,2.5133,2.0106,2.5133,0.8618,1.2500,16.8062
4.1360,2.8911,0.0584,0.0670,1.1444,0.1257,0.5027,0.1257,0.2520,0.2500,2.9557
8.6046,11.8604,0.3133,1.4368,6.1575,1.5394,1.5394,1.5394,0.7000,1.0000,10.7718
19.3218,6.4035,0.0714,0.4189,2.7323,0.6283,0.7854,0.6283,0.4642,0.8000,6.9725
16.2535,2.3417,0.7815,0.7330,4.0062,1.0996,0.7854,1.0996,0.5593,1.4000,9.9835
13.9337,7.6043,0.5977,0.4691,3.0673,0.8796,0.5027,0.8796,0.4820,1.7500,11.0134
3.0143,17.4142,0.6148,0.1047,1.7275,0.1571,0.7854,0.1571,0.2924,0.2000,7.0272
17.3126,1.3418,0.5306,0.1885,1.6573,0.4712,0.2827,0.4712,0.3557,1.6667,4.4310
14.5134,7.2920,0.1657,0.0377,0.8859,0.2827,0.0314,0.2827,0.2080,9.0000,8.2556
11.6394,1.3433,0.9791,0.1173,1.4223,0.4398,0.1257,0.4398,0.3037,3.5000,11.0401
2.4595,18.6363,0.5798,3.3510,10.9291,2.5133,3.1416,2.5133,0.9283,0.8000,7.9482
14.0797,14.3501,0.6473,0.1340,1.6131,0.5027,0.1257,0.5027,0.3175,4.0000,14.1747
14.7740,15.4761,0.2755,0.2639,2.2094,0.6597,0.2827,0.6597,0.3979,2.3333,15.2805
7.3773,4.5241,0.2093,0.5362,3.4335,1.0053,0.5027,1.0053,0.5040,2.0000,5.0376
9.2657,15.4592,0.3984,4.1888,12.5664,3.1416,3.1416,3.1416,1.0000,1.0000,12.7761
11.2457,13.8723,0.4014,0.1173,1.4223,0.4398,0.1257,0.4398,0.3037,3.5000,12.7759
12.6568,17.2377,0.3137,0.0335,0.5027,0.1257,0.1257,0.1257,0.2000,1.0000,15.7077
5.5928,17.7173,0.6874,0.4189,2.7323,0.6283,0.7854,0.6283,0.4642,0.8000,8.7399
2.5746,5.1662,0.9987,0.0377,0.6850,0.0942,0.2827,0.0942,0.2080,0.3333,2.5773
15.5708,8.2179,0.3566,1.0556,5.0341,1.3195,1.1310,1.3195,0.6316,1.1667,10.4184
19.4043,10.9125,0.9704,0.2011,1.6854,0.3770,0.5027,0.3770,0.3634,0.7500,19.0901
10.5728,8.4494,0.9138,1.8766,7.3814,1.7593,2.0106,1.7593,0.7652,0.8750,10.3760
17.9547,0.0060,0.7954,0.2681,4.2268,0.2513,2.0106,0.2513,0.4000,0.1250,0.1958
14.9739,2.9156,0.0278,0.0419,0.9830,0.3142,0.0314,0.3142,0.2154,10.0000,3.0950
19.0957,18.4390,0.6207,0.5362,4.5776,0.5027,2.0106,0.5027,0.5040,0.2500,18.8448
19.1304,9.9065,0.4021,0.3393,2.7731,0.8482,0.2827,0.8482,0.4327,3.0000,13.0642
17.7719,6.6992,0.0920,0.4691,3.0673,0.8796,0.5027,0.8796,0.4820,1.7500,7.3852
19.8400,19.9486,0.2935,2.4127,8.7205,2.2619,2.0106,2.2619,0.8320,1.1250,19.9167
5.8907,13.9933,0.9874,0.6786,5.6817,0.5655,2.5447,0.5655,0.5451,0.2222,5.9692
5.8895,6.5897,0.7696,0.1340,1.6131,0.5027,0.1257,0.5027,0.3175,4.0000,6.0463
18.9766,5.5718,0.0215,0.3016,2.7399,0.3770,1.1310,0.3770,0.4160,0.3333,5.7446
17.6194,0.3645,0.3875,0.3016,2.7399,0.3770,1.1310,0.3770,0.4160,0.3333,1.1955
5.7753,1.5689,0.8153,0.0503,0.6766,0.1885,0.1257,0.1885,0.2289,1.5000,4.5221
3.6214,15.9672,0.6003,3.3929,10.9406,2.8274,2.5447,2.8274,0.9322,1.1111,7.7035
9.6969,17.2227,0.1128,0.3770,3.0574,0.9425,0.2827,0.9425,0.4481,3.3333,16.2417
13.4104,18.7965,0.4117,2.1447,8.0425,2.0106,2.0106,2.0106,0.8000,1.0000,16.4470
13.5152,16.8940,0.8955,0.2681,4.2268,0.2513,2.0106,0.2513,0.4000,0.1250,13.8453
12.5839,18.2881,0.9653,1.0723,5.5554,1.0053,2.0106,1.0053,0.6350,0.5000,12.7614
8.0104,11.7821,0.1211,0.9425,4.9065,1.4137,0.7854,1.4137,0.6082,1.8000,11.2776
10.4744,3.9019,0.0125,1.6755,8.0175,1.2566,3.1416,1.2566,0.7368,0.4000,3.9566
6.8640,12.8780,0.6954,0.2639,2.2094,0.6597,0.2827,0.6597,0.3979,2.3333,8.4817
18.0210,18.7217,0.1259,0.3770,3.0574,0.9425,0.2827,0.9425,0.4481,3.3333,18.6326
4.2543,6.2180,0.6961,0.0503,0.6766,0.1885,0.1257,0.1885,0.2289,1.5000,4.8057
5.4905,6.6885,0.5866,2.1447,8.0425,2.0106,2.0106,2.0106,0.8000,1.0000,5.9680
1.0491,11.2984,0.9556,0.1047,1.7275,0.1571,0.7854,0.1571,0.2924,0.2000,1.3073
6.7838,13.5301,0.2633,0.0419,0.9830,0.3142,0.0314,0.3142,0.2154,10.0000,11.4833
11.5028,15.6967,0.0995,0.0838,1.0442,0.3142,0.1257,0.3142,0.2714,2.5000,15.2422
4.1552,17.0679,0.1757,1.6420,6.7516,1.7593,1.5394,1.7593,0.7319,1.1429,14.2027
7.6936,2.2660,0.3173,1.8473,7.3588,1.9792,1.5394,1.9792,0.7612,1.2857,3.3840
19.8106,4.7703,0.2747,1.0179,6.1648,0.8482,2.5447,0.8482,0.6240,0.3333,7.3021
10.4011,15.7607,0.3643,0.3393,5.3110,0.2827,2.5447,0.2827,0.4327,0.1111,13.6288
0.1028,6.2983,0.0237,1.0179,6.1648,0.8482,2.5447,0.8482,0.6240,0.3333,6.0527
12.2373,9.4108,0.4105,0.0670,0.8584,0.2513,0.1257,0.2513,0.2520,2.0000,10.5069
18.3087,19.4484,0.8752,0.9425,4.9065,1.4137,0.7854,1.4137,0.6082,1.8000,18.4485
4.2373,7.4446,0.5272,1.6085,6.7417,1.5080,2.0106,1.5080,0.7268,0.7500,5.6298
17.9526,13.6064,0.2430,1.3404,6.1300,1.2566,2.0106,1.2566,0.6840,0.6250,14.5841
15.5364,4.4370,0.1660,0.5362,4.5776,0.5027,2.0106,0.5027,0.5040,0.2500,5.6339
14.4074,16.7220,0.2636,0.5362,3.4335,1.0053,0.5027,1.0053,0.5040,2.0000,16.0903
3.1055,2.0743,0.9080,2.0525,7.9763,2.1991,1.5394,2.1991,0.7884,1.4286,2.9966
10.7624,2.8306,0.0540,0.1005,1.2325,0.3770,0.1257,0.3770,0.2884,3.0000,3.0730
5.1562,7.5361,0.2966,0.1508,2.4353,0.1885,1.1310,0.1885,0.3302,0.1667,6.7665
9.4058,7.8575,0.0801,0.1173,1.4223,0.4398,0.1257,0.4398,0.3037,3.5000,7.9746
10.2199,5.1967,0.7380,0.7540,4.0306,0.9425,1.1310,0.9425,0.5646,0.8333,8.6158
8.3038,1.4596,0.5797,2.9322,10.1457,2.1991,3.1416,2.1991,0.8879,0.7000,3.8775
10.0967,9.3436,0.5431,0.0503,0.6766,0.1885,0.1257,0.1885,0.2289,1.5000,9.7476
3.9573,5.0783,0.2275,0.4021,2.7064,0.7540,0.5027,0.7540,0.4579,1.5000,4.8079
9.7579,16.0737,0.6992,0.8042,5.0312,0.7540,2.0106,0.7540,0.5769,0.3750,11.4664
8.0959,15.4672,0.3288,0.0335,0.5027,0.1257,0.1257,0.1257,0.2000,1.0000,12.7543
10.7681,2.4196,0.7621,1.0179,6.1648,0.8482,2.5447,0.8482,0.6240,0.3333,7.6124
9.0294,6.3847,0.0046,0.1885,1.6573,0.4712,0.2827,0.4712,0.3557,1.6667,6.3953
15.7355,1.8699,0.0286,0.0168,0.3472,0.0628,0.1257,0.0628,0.1587,0.5000,1.9954
6.0514,0.3161,0.4372,1.5080,6.6292,1.8850,1.1310,1.8850,0.7114,1.6667,0.9180
13.3863,0.5260,0.3273,1.6420,6.7516,1.7593,1.5394,1.7593,0.7319,1.1429,1.1780
3.3370,5.8946,0.4079,2.3750,8.7097,1.9792,2.5447,1.9792,0.8277,0.7778,4.7532
5.9676,3.2403,0.8235,3.3929,10.9406,2.8274,2.5447,2.8274,0.9322,1.1111,5.3805
3.5157,1.4435,0.3172,0.8378,6.9101,0.6283,3.1416,0.6283,0.5848,0.2000,1.9661
7.5178,19.5428,0.5199,1.6965,7.3476,1.4137,2.5447,1.4137,0.7399,0.5556,12.5821
2.3756,1.7173,0.5920,0.4691,3.0673,0.8796,0.5027,0.8796,0.4820,1.7500,2.0879
7.2559,15.9314,0.9948,0.6786,5.6817,0.5655,2.5447,0.5655,0.5451,0.2222,7.2912
17.5651,9.7659,0.9369,0.1005,1.2325,0.3770,0.1257,0.3770,0.2884,3.0000,16.9580
11.5333,4.7143,0.1630,0.3016,2.4902,0.7540,0.2827,0.7540,0.4160,2.6667,5.5228
11.9885,8.3148,0.1610,2.1447,8.0425,2.0106,2.0106,2.0106,0.8000,1.0000,8.8412
5.4864,0.8109,0.4921,0.3393,5.3110,0.2827,2.5447,0.2827,0.4327,0.1111,2.3763
16.7103,2.5677,0.7722,0.0377,0.6850,0.0942,0.2827,0.0942,0.2080,0.3333,10.7644
5.0092,2.4436,0.7994,0.3142,2.3484,0.4712,0.7854,0.4712,0.4217,0.6000,4.3629
4.4714,10.4897,0.5707,0.0670,1.1444,0.1257,0.5027,0.1257,0.2520,0.2500,6.6909
1.9517,2.2187,0.4428,0.2262,1.9314,0.5655,0.2827,0.5655,0.3780,2.0000,2.0977
7.8402,13.5777,0.6116,0.0126,0.3081,0.0942,0.0314,0.0942,0.1442,3.0000,9.8579
5.4348,3.0144,0.9558,0.0293,0.6922,0.2199,0.0314,0.2199,0.1913,7.0000,5.3031
6.0648,9.5850,0.3865,1.6755,8.0175,1.2566,3.1416,1.2566,0.7368,0.4000,8.1089
7.0645,14.7684,0.4257,0.6032,3.5608,0.7540,1.1310,0.7540,0.5241,0.6667,11.1202
2.5962,10.5980,0.7386,1.8766,7.3814,1.7593,2.0106,1.7593,0.7652,0.8750,4.2709
16.2606,14.2786,0.6457,2.6808,9.4119,2.5133,2.0106,2.5133,0.8618,1.2500,15.5378
15.5875,3.1038,0.3821,1.3572,6.0893,1.6965,1.1310,1.6965,0.6868,1.5000,5.7469
9.3516,9.9048,0.7198,0.5362,3.4335,1.0053,0.5027,1.0053,0.5040,2.0000,9.5045
4.2779,13.4260,0.0977,1.3572,6.0893,1.6965,1.1310,1.6965,0.6868,1.5000,12.2981
19.8367,2.3671,0.3620,0.7330,4.0062,1.0996,0.7854,1.0996,0.5593,1.4000,4.8663
3.7488,5.6566,0.2142,1.8473,7.3588,1.9792,1.5394,1.9792,0.7612,1.2857,5.2082
7.4957,7.8399,0.9064,0.0251,0.5955,0.1885,0.0314,0.1885,0.1817,6.0000,7.5275
13.5201,13.7113,0.7072,0.6786,5.6817,0.5655,2.5447,0.5655,0.5451,0.2222,13.5759
4.9628,15.8789,0.9465,0.6158,4.0185,0.6597,1.5394,0.6597,0.5278,0.4286,5.4081
18.6706,18.0039,0.9414,0.1508,1.8046,0.5655,0.1257,0.5655,0.3302,4.5000,18.6310
14.3977,5.4088,0.1849,0.6702,4.1770,1.2566,0.5027,1.2566,0.5429,2.5000,6.5795
6.4061,2.9899,0.7645,0.1508,1.3892,0.3770,0.2827,0.3770,0.3302,1.3333,5.3880
9.7274,14.9430,0.1412,0.0168,0.3472,0.0628,0.1257,0.0628,0.1587,0.5000,14.1228
9.7231,4.5403,0.4145,0.3016,2.7399,0.3770,1.1310,0.3770,0.4160,0.3333,6.3302
7.0711,15.5778,0.9414,0.0251,0.5955,0.1885,0.0314,0.1885,0.1817,6.0000,7.4766
15.1979,12.7396,0.3863,0.9425,4.9065,1.4137,0.7854,1.4137,0.6082,1.8000,13.6534
2.5730,18.0570,0.7847,0.8210,4.5008,0.8796,1.5394,0.8796,0.5809,0.5714,5.0682
9.5067,13.4965,0.2326,0.2053,3.2683,0.2199,1.5394,0.2199,0.3659,0.1429,12.4827
8.3159,3.9058,0.4462,1.0556,5.0341,1.3195,1.1310,1.3195,0.6316,1.1667,5.5347
9.9147,12.9288,0.9981,0.0670,1.1444,0.1257,0.5027,0.1257,0.2520,0.2500,9.9201
5.7779,8.2003,0.2436,1.2064,5.5569,1.5080,1.1310,1.5080,0.6604,1.3333,7.5626
17.5947,5.0521,0.2566,1.2566,7.4202,0.9425,3.1416,0.9425,0.6694,0.3000,7.1904
0.7641,3.0598,0.1085,0.4189,2.7323,0.6283,0.7854,0.6283,0.4642,0.8000,2.7387
18.9694,5.1657,0.2136,0.1005,1.2325,0.3770,0.1257,0.3770,0.2884,3.0000,6.9957
5.2577,7.8235,0.6398,3.7699,11.7375,2.8274,3.1416,2.8274,0.9655,0.9000,6.1145
0.3893,9.0577,0.2802,1.2566,7.4202,0.9425,3.1416,0.9425,0.6694,0.3000,5.6012
12.6715,17.8342,0.8361,0.0335,0.7890,0.2513,0.0314,0.2513,0.2000,8.0000,13.4452
9.1517,11.3008,0.1352,2.4127,8.7205,2.2619,2.0106,2.2619,0.8320,1.1250,10.9933
14.2053,18.0220,0.7146,1.0472,5.3649,1.5708,0.7854,1.5708,0.6300,2.0000,15.2379
0.5788,7.3697,0.2259,0.6158,4.0185,0.6597,1.5394,0.6597,0.5278,0.4286,5.2704
19.7900,1.3701,0.3589,1.4368,6.1575,1.5394,1.5394,1.5394,0.7000,1.0000,3.0769
12.0219,7.9237,0.1998,0.0168,0.4033,0.1257,0.0314,0.1257,0.1587,4.0000,8.6474
17.5142,3.6028,0.1183,1.3404,6.1300,1.2566,2.0106,1.2566,0.6840,0.6250,4.3898
1.5420,11.3715,0.4621,0.0670,0.8584,0.2513,0.1257,0.2513,0.2520,2.0000,5.9540
9.8875,14.7100,0.7911,2.0525,7.9763,2.1991,1.5394,2.1991,0.7884,1.4286,10.8053
2.2257,5.6897,0.6822,0.4691,3.0673,0.8796,0.5027,0.8796,0.4820,1.7500,3.1603
5.7532,12.0516,0.6757,0.1508,1.8046,0.5655,0.1257,0.5655,0.3302,4.5000,7.5238
1.4837,4.8877,0.9218,2.9322,10.1457,2.1991,3.1416,2.1991,0.8879,0.7000,1.6909
0.1263,15.2767,0.6971,0.0419,0.9830,0.3142,0.0314,0.3142,0.2154,10.0000,3.3041
6.0252,15.2243,0.2904,0.3393,5.3110,0.2827,2.5447,0.2827,0.4327,0.1111,11.9012
6.8660,6.6162,0.5915,2.1447,8.0425,2.0106,2.0106,2.0106,0.8000,1.0000,6.7632
14.3317,19.0360,0.3883,3.3929,10.9406,2.8274,2.5447,2.8274,0.9322,1.1111,17.1124
13.4192,18.5420,0.0140,0.2094,2.0044,0.3142,0.7854,0.3142,0.3684,0.4000,18.4629
18.8037,0.7702,0.6507,0.0670,0.8584,0.2513,0.1257,0.2513,0.2520,2.0000,4.2487
4.5573,1.2971,0.1367,0.6283,3.5679,0.9425,0.7854,0.9425,0.5313,1.2000,1.5562
5.6643,10.3780,0.6817,0.6032,3.8038,1.1310,0.5027,1.1310,0.5241,2.2500,6.9978
7.7576,19.4765,0.8554,1.6965,7.3476,1.4137,2.5447,1.4137,0.7399,0.5556,9.1426
12.3751,15.7644,0.4117,0.3770,3.0574,0.9425,0.2827,0.9425,0.4481,3.3333,14.3062
8.3989,9.9494,0.5594,0.3016,2.7399,0.3770,1.1310,0.3770,0.4160,0.3333,9.0613
3.6607,15.3534,0.5432,2.1447,8.0425,2.0106,2.0106,2.0106,0.8000,1.0000,8.1683
8.8704,1.5283,0.2490,0.1676,1.9968,0.6283,0.1257,0.6283,0.3420,5.0000,2.5124
19.4777,7.8265,0.4843,0.2681,4.2268,0.2513,2.0106,0.2513,0.4000,0.1250,12.6083
4.1698,1.7671,0.3222,0.6032,3.8038,1.1310,0.5027,1.1310,0.5241,2.2500,2.3665
13.0948,8.4692,0.5827,0.4189,6.5210,0.3142,3.1416,0.3142,0.4642,0.1000,11.0050
9.0978,15.7168,0.2129,0.8210,4.5008,0.8796,1.5394,0.8796,0.5809,0.5714,14.1286
11.7939,5.9246,0.0100,1.0723,5.5554,1.0053,2.0106,1.0053,0.6350,0.5000,5.9692
18.8955,3.0361,0.3202,1.3572,6.7271,1.1310,2.5447,1.1310,0.6868,0.4444,5.5237
15.4529,13.1172,0.2264,0.5362,3.4335,1.0053,0.5027,1.0053,0.5040,2.0000,13.6229
10.2184,2.2894,0.6680,2.7143,9.4338,2.2619,2.5447,2.2619,0.8653,0.8889,6.1206
2.5786,15.6938,0.7578,0.0126,0.3081,0.0942,0.0314,0.0942,0.1442,3.0000,4.9764
16.7600,6.2192,0.0758,0.0209,0.4992,0.1571,0.0314,0.1571,0.1710,5.0000,6.7722
16.0302,12.6633,0.8855,0.2011,1.6854,0.3770,0.5027,0.3770,0.3634,0.7500,15.6146
3.0739,1.2266,0.4687,0.4021,2.7064,0.7540,0.5027,0.7540,0.4579,1.5000,1.9124
0.8896,3.3601,0.7986,0.2639,2.2094,0.6597,0.2827,0.6597,0.3979,2.3333,1.2797
18.3402,11.2016,0.2169,0.1340,1.3889,0.2513,0.5027,0.2513,0.3175,0.5000,12.5342
12.3863,10.5303,0.8146,3.3929,10.9406,2.8274,2.5447,2.8274,0.9322,1.1111,12.0259
3.3697,18.1770,0.0358,0.1508,1.3892,0.3770,0.2827,0.3770,0.3302,1.3333,17.4566
9.4682,19.8125,0.6152,0.1508,1.3892,0.3770,0.2827,0.3770,0.3302,1.3333,12.9898
12.9316,14.5545,0.7869,0.1508,1.8046,0.5655,0.1257,0.5655,0.3302,4.5000,13.2672
0.5637,4.3261,0.0734,3.3929,10.9406,2.8274,2.5447,2.8274,0.9322,1.1111,3.9486
17.8774,7.9454,0.5634,0.0503,0.6766,0.1885,0.1257,0.1885,0.2289,1.5000,12.6904
19.4938,2.7691,0.1665,1.0556,5.0341,1.3195,1.1310,1.3195,0.6316,1.1667,3.8123
1.4249,13.9741,0.1057,2.5133,9.3934,1.8850,3.1416,1.8850,0.8434,0.6000,12.1338
18.8061,0.5987,0.8064,1.8473,7.3588,1.9792,1.5394,1.9792,0.7612,1.2857,5.6174
14.2945,12.3846,0.4756,0.3351,2.3530,0.6283,0.5027,0.6283,0.4309,1.2500,13.2690
3.8960,4.7744,0.5808,0.3393,5.3110,0.2827,2.5447,0.2827,0.4327,0.1111,4.2496
17.9331,0.8627,0.3372,0.1340,1.3889,0.2513,0.5027,0.2513,0.3175,0.5000,2.0470
6.7819,10.3134,0.1169,0.1885,1.6573,0.4712,0.2827,0.4712,0.3557,1.6667,9.8539
15.9156,10.9218,0.3503,0.0293,0.6922,0.2199,0.0314,0.2199,0.1913,7.0000,12.5216
8.7994,6.1591,0.7593,1.8766,7.3814,1.7593,2.0106,1.7593,0.7652,0.8750,8.0971
6.0125,10.6494,0.8083,2.1447,8.0425,2.0106,2.0106,2.0106,0.8000,1.0000,6.7941
7.2333,1.1837,0.4326,0.2681,4.2268,0.2513,2.0106,0.2513,0.4000,0.1250,2.9226
1.0840,13.4578,0.8335,0.4189,2.7323,0.6283,0.7854,0.6283,0.4642,0.8000,2.5851
5.8522,14.8583,0.8785,1.8766,7.3814,1.7593,2.0106,1.7593,0.7652,0.8750,6.7474
8.6438,15.5633,0.4482,0.8378,6.9101,0.6283,3.1416,0.6283,0.5848,0.2000,12.1391
18.9146,16.9724,0.3833,0.0377,0.6850,0.0942,0.2827,0.0942,0.2080,0.3333,17.6999
6.7485,0.3715,0.1823,0.7540,4.0306,0.9425,1.1310,0.9425,0.5646,0.8333,0.5778
18.7043,8.2214,0.8963,0.1131,1.1310,0.2827,0.2827,0.2827,0.3000,1.0000,17.2201
14.6816,2.6195,0.7495,0.6702,4.1770,1.2566,0.5027,1.2566,0.5429,2.5000,9.3946
12.2445,18.2828,0.6069,0.1340,1.3889,0.2513,0.5027,0.2513,0.3175,0.5000,14.4487
14.6111,14.7773,0.8452,0.2053,3.2683,0.2199,1.5394,0.2199,0.3659,0.1429,14.6367
9.2420,5.2198,0.8415,0.0209,0.4992,0.1571,0.0314,0.1571,0.1710,5.0000,8.4821
8.6874,4.7784,0.8820,0.7540,4.0306,0.9425,1.1310,0.9425,0.5646,0.8333,8.1191
19.6286,3.1731,0.6392,0.0293,0.6922,0.2199,0.0314,0.2199,0.1913,7.0000,10.6747
3.9256,18.1951,0.3719,2.9322,10.1457,2.1991,3.1416,2.1991,0.8879,0.7000,11.8258
11.5103,4.2383,0.1742,0.0293,0.6922,0.2199,0.0314,0.2199,0.1913,7.0000,5.1498
11.5701,15.2375,0.5335,1.6085,6.7417,1.5080,2.0106,1.5080,0.7268,0.7500,13.2048
0.4305,1.1648,0.1939,0.1340,1.6131,0.5027,0.1257,0.5027,0.3175,4.0000,0.9908
0.6093,7.2067,0.1028,0.1005,1.2325,0.3770,0.1257,0.3770,0.2884,3.0000,6.2410
10.0647,1.0596,0.8073,1.6965,7.3476,1.4137,2.5447,1.4137,0.7399,0.5556,5.8919
0.1648,3.1236,0.7654,1.8473,7.3588,1.9792,1.5394,1.9792,0.7612,1.2857,0.6761
11.1813,5.5300,0.0974,2.7143,9.4338,2.2619,2.5447,2.2619,0.8653,0.8889,5.9512
6.0036,12.9374,0.3108,0.1508,1.3892,0.3770,0.2827,0.3770,0.3302,1.3333,10.4777
13.7753,14.4878,0.9143,1.2566,7.4202,0.9425,3.1416,0.9425,0.6694,0.3000,13.8355
15.4516,18.3559,0.8691,0.1340,1.3889,0.2513,0.5027,0.2513,0.3175,0.5000,15.8140
17.0821,0.3103,0.6093,0.1676,1.9968,0.6283,0.1257,0.6283,0.3420,5.0000,2.7303
16.0577,7.8797,0.4569,0.1047,1.7275,0.1571,0.7854,0.1571,0.2924,0.2000,11.1136
11.1822,7.7236,0.0304,0.1340,1.3889,0.2513,0.5027,0.2513,0.3175,0.5000,7.8157
3.7451,6.1200,0.4355,1.0556,5.0341,1.3195,1.1310,1.3195,0.6316,1.1667,5.0042
0.9381,13.5439,0.7357,0.4189,6.5210,0.3142,3.1416,0.3142,0.4642,0.1000,2.5858
1.0929,6.7299,0.7814,0.0754,0.8902,0.1885,0.2827,0.1885,0.2621,0.6667,2.0315
4.2264,15.1030,0.8269,1.8473,7.3588,1.9792,1.5394,1.9792,0.7612,1.2857,5.7166
3.5671,10.9197,0.6776,0.6158,4.0185,0.6597,1.5394,0.6597,0.5278,0.4286,5.5147
11.1860,18.8511,0.8228,0.0670,0.8584,0.2513,0.1257,0.2513,0.2520,2.0000,12.3864
17.7236,15.7105,0.2791,0.4021,2.7064,0.7540,0.5027,0.7540,0.4579,1.5000,16.2556
19.1255,12.1623,0.6423,0.2011,1.6854,0.3770,0.5027,0.3770,0.3634,0.7500,16.3503
14.8825,13.5315,0.7315,0.0251,0.5955,0.1885,0.0314,0.1885,0.1817,6.0000,14.5112
6.4276,12.4696,0.7873,0.0168,0.3472,0.0628,0.1257,0.0628,0.1587,0.5000,7.5376
14.6415,5.8015,0.5544,0.3770,3.0574,0.9425,0.2827,0.9425,0.4481,3.3333,9.8708
